,Var1,Var2,target
2190,19.0,1.0,false
2191,129.0,-81.0,false
2192,34.0,5.0,false
2193,208.0,240.0,false
2194,24.0,4.0,false
2195,11.0,3.0,false
2196,11.0,4.0,false
2197,41.0,8.0,false
2198,206.0,-117.0,false
2199,11.0,4.0,false
2200,20.0,11.0,false
2201,37.0,11.0,false
2202,28.0,4.0,false
2203,29.0,7.0,false
2204,40.0,-3.0,false
2205,35.0,13.0,false
2206,91.0,-65.0,true
2207,35.0,9.0,false
2208,68.0,-52.0,true
2209,38.0,12.0,false
2210,15.0,4.0,false
2211,41.0,10.0,false
2212,28.0,8.0,false
2213,40.0,5.0,false
2214,417.0,30.0,false
2215,4.0,1.0,false
2216,183.0,224.0,false
2217,8.0,1.0,false
2218,68.0,-2.0,false
2219,105.0,-79.0,true
2220,57.0,51.0,false
2221,27.0,6.0,false
2222,66.0,13.0,false
2223,107.0,-68.0,true
2224,62.0,34.0,false
2225,15.0,4.0,false
2226,83.0,35.0,false
2227,52.0,28.0,false
2228,1.0,0.0,false
2229,115.0,-51.0,false
2230,65.0,48.0,false
2231,115.0,22.0,false
2232,18.0,8.0,false
2233,194.0,-112.0,false
2234,41.0,5.0,false
2235,12.0,4.0,false
2236,38.0,7.0,false
2237,38.0,7.0,false
2238,117.0,17.0,false
2239,142.0,25.0,false
2240,212.0,-172.0,false
2241,22.0,15.0,false
2242,61.0,45.0,false
2243,12.0,6.0,false
2244,1.0,-1.0,false
2245,28.0,4.0,false
2246,43.0,12.0,true
2247,47.0,11.0,true
2248,27.0,12.0,false
2249,107.0,-68.0,true
2250,22.0,6.0,false
2251,45.0,12.0,false
2252,21.0,13.0,false
2253,21.0,12.0,false
2254,213.0,327.0,false
2255,11.0,-5.0,false
2256,9.0,1.0,false
2257,23.0,7.0,false
2258,46.0,6.0,false
2259,119.0,-69.0,false
2260,26.0,4.0,true
2261,20.0,7.0,false
2262,167.0,29.0,false
2263,75.0,-33.0,true
2264,212.0,234.0,false
2265,101.0,6.0,false
2266,34.0,-5.0,true
2267,26.0,14.0,false
2268,7.0,-2.0,true
2269,30.0,10.0,false
2270,21.0,4.0,false
2271,32.0,1.0,false
2272,23.0,8.0,false
2273,37.0,10.0,false
2274,46.0,12.0,false
2275,16.0,7.0,false
2276,32.0,8.0,false
2277,56.0,17.0,false
2278,16.0,1.0,false
2279,576.0,-509.0,false
2280,57.0,28.0,false
2281,100.0,-76.0,false
2282,4.0,0.0,false
2283,45.0,14.0,false
2284,60.0,-8.0,false
2285,118.0,140.0,false
2286,40.0,12.0,false
2287,34.0,10.0,false
2288,48.0,3.0,false
2289,97.0,-65.0,true
2290,29.0,7.0,false
2291,46.0,12.0,false
2292,1.0,-0.0,false
2293,33.0,3.0,false
2294,176.0,-116.0,true
2295,177.0,-29.0,false
2296,80.0,-46.0,true
2297,33.0,6.0,false
2298,154.0,-72.0,false
2299,87.0,-48.0,true
2300,64.0,47.0,false
2301,110.0,17.0,false
2302,22.0,3.0,false
2303,136.0,35.0,false
2304,53.0,11.0,false
2305,73.0,25.0,false
2306,42.0,-3.0,false
2307,34.0,1.0,true
2308,39.0,-4.0,true
2309,27.0,7.0,false
2310,63.0,2.0,true
2311,123.0,-66.0,true
2312,31.0,-5.0,true
2313,8.0,0.0,false
2314,36.0,6.0,false
2315,20.0,7.0,false
2316,11.0,-1.0,false
2317,1.0,0.0,false
2318,57.0,2.0,false
2319,74.0,-5.0,false
2320,73.0,28.0,false
2321,468.0,750.0,false
2322,-0.0,-0.0,false
2323,187.0,-131.0,false
2324,387.0,592.0,false
2325,8.0,0.0,false
2326,23.0,2.0,false
2327,102.0,-68.0,true
2328,43.0,8.0,false
2329,43.0,7.0,false
2330,47.0,46.0,false
2331,85.0,33.0,false
2332,22.0,4.0,false
2333,29.0,9.0,false
2334,28.0,12.0,false
2335,37.0,11.0,false
2336,9.0,2.0,false
2337,109.0,24.0,false
2338,32.0,8.0,false
2339,28.0,-0.0,false
2340,43.0,15.0,false
2341,56.0,18.0,false
2342,101.0,-67.0,true
2343,83.0,28.0,false
2344,4.0,3.0,false
2345,36.0,5.0,false
2346,63.0,12.0,false
2347,7.0,0.0,false
2348,1.0,1.0,false
2349,16.0,8.0,false
2350,23.0,-4.0,false
2351,41.0,2.0,true
2352,40.0,12.0,false
2353,153.0,-105.0,true
2354,153.0,32.0,false
2355,42.0,10.0,false
2356,24.0,6.0,false
2357,23.0,1.0,false
2358,70.0,23.0,false
2359,31.0,-7.0,true
2360,31.0,7.0,false
2361,409.0,-311.0,false
2362,45.0,10.0,false
2363,20.0,6.0,true
2364,245.0,266.0,false
2365,140.0,200.0,false
2366,48.0,-7.0,true
2367,9.0,3.0,false
2368,103.0,29.0,false
2369,29.0,3.0,false
2370,61.0,34.0,false
2371,22.0,9.0,false
2372,54.0,48.0,false
2373,112.0,-72.0,true
2374,24.0,17.0,false
2375,38.0,23.0,false
2376,91.0,63.0,false
2377,53.0,3.0,true
2378,103.0,-5.0,false
2379,98.0,8.0,false
2380,41.0,12.0,false
2381,44.0,11.0,false
2382,35.0,5.0,false
2383,1.0,0.0,false
2384,660.0,-591.0,false
2385,86.0,-56.0,true
2386,16.0,0.0,false
2387,11.0,4.0,false
2388,1.0,0.0,false
2389,61.0,19.0,false
2390,112.0,103.0,false
2391,44.0,17.0,false
2392,69.0,6.0,false
2393,115.0,-52.0,false
2394,26.0,7.0,false
2395,86.0,23.0,false
2396,19.0,6.0,false
2397,4.0,1.0,false
2398,8.0,-1.0,false
2399,38.0,15.0,false
2400,17.0,1.0,false
2401,53.0,12.0,true
2402,32.0,16.0,false
2403,26.0,-1.0,false
2404,194.0,213.0,false
2405,64.0,-45.0,false
2406,16.0,5.0,false
2407,75.0,8.0,false
2408,40.0,6.0,false
2409,49.0,8.0,false
2410,189.0,274.0,false
2411,63.0,23.0,false
2412,70.0,9.0,true
2413,57.0,1.0,false
2414,0.0,-0.0,false
2415,29.0,12.0,false
2416,22.0,5.0,false
2417,56.0,47.0,false
2418,10.0,-1.0,false
2419,31.0,-6.0,true
2420,24.0,12.0,false
2421,48.0,8.0,false
2422,7.0,2.0,false
2423,32.0,15.0,false
2424,45.0,19.0,false
2425,62.0,20.0,false
2426,56.0,16.0,true
2427,125.0,20.0,false
2428,43.0,4.0,false
2429,46.0,3.0,true
2430,6.0,0.0,false
2431,48.0,1.0,false
2432,33.0,18.0,false
2433,119.0,18.0,false
2434,48.0,16.0,false
2435,57.0,25.0,false
2436,27.0,5.0,false
2437,35.0,4.0,true
2438,48.0,35.0,false
2439,21.0,5.0,false
2440,45.0,8.0,false
2441,46.0,8.0,false
2442,0.0,0.0,false
2443,71.0,8.0,false
2444,58.0,23.0,false
2445,42.0,10.0,false
2446,660.0,-591.0,false
2447,134.0,-10.0,false
2448,110.0,20.0,false
2449,37.0,27.0,false
2450,53.0,3.0,false
2451,35.0,10.0,false
2452,25.0,4.0,false
2453,8.0,2.0,false
2454,35.0,24.0,false
2455,43.0,12.0,false
2456,8.0,1.0,false
2457,3.0,1.0,false
2458,51.0,12.0,false
2459,26.0,6.0,false
2460,163.0,-90.0,false
2461,34.0,21.0,false
2462,35.0,14.0,false
2463,65.0,16.0,false
2464,35.0,8.0,false
2465,13.0,4.0,false
2466,3.0,0.0,false
2467,74.0,14.0,false
2468,28.0,7.0,false
2469,32.0,13.0,false
2470,24.0,7.0,false
2471,27.0,1.0,false
2472,50.0,-3.0,true
2473,287.0,354.0,false
2474,135.0,27.0,false
2475,19.0,9.0,false
2476,4.0,1.0,false
2477,93.0,-43.0,false
2478,40.0,16.0,false
2479,51.0,-3.0,true
2480,79.0,-59.0,true
2481,50.0,-11.0,false
2482,19.0,6.0,false
2483,138.0,190.0,false
2484,187.0,193.0,false
2485,47.0,13.0,false
2486,44.0,11.0,false
2487,55.0,10.0,false
2488,47.0,22.0,false
2489,21.0,5.0,false
2490,40.0,27.0,false
2491,0.0,0.0,false
2492,54.0,15.0,false
2493,25.0,9.0,false
2494,20.0,5.0,false
2495,85.0,-57.0,true
2496,111.0,-25.0,false
2497,37.0,2.0,false
2498,167.0,29.0,false
2499,48.0,38.0,false
2500,24.0,15.0,false
2501,63.0,7.0,false
2502,55.0,15.0,false
2503,51.0,6.0,false
2504,92.0,34.0,false
2505,6.0,3.0,false
2506,3.0,1.0,false
2507,26.0,32.0,false
2508,468.0,750.0,false
2509,132.0,-23.0,false
2510,44.0,22.0,false
2511,9.0,3.0,false
2512,42.0,7.0,false
2513,70.0,-6.0,true
2514,383.0,454.0,false
2515,29.0,8.0,false
2516,52.0,-5.0,false
2517,660.0,-591.0,false
2518,6.0,1.0,false
2519,150.0,195.0,false
2520,45.0,1.0,false
2521,660.0,-591.0,false
2522,60.0,40.0,false
2523,660.0,-591.0,false
2524,44.0,-7.0,true
2525,72.0,10.0,false
2526,23.0,6.0,false
2527,61.0,17.0,false
2528,99.0,18.0,false
2529,70.0,20.0,false
2530,11.0,6.0,false
2531,4.0,1.0,false
2532,286.0,450.0,false
2533,70.0,18.0,false
2534,281.0,383.0,false
2535,67.0,9.0,false
2536,60.0,27.0,false
2537,48.0,57.0,false
2538,18.0,9.0,false
2539,13.0,1.0,false
2540,36.0,13.0,false
2541,42.0,12.0,false
2542,93.0,14.0,false
2543,11.0,1.0,false
2544,37.0,4.0,false
2545,54.0,11.0,false
2546,35.0,11.0,false
2547,25.0,1.0,true
2548,7.0,2.0,false
2549,54.0,52.0,false
2550,71.0,-7.0,false
2551,52.0,26.0,false
2552,51.0,16.0,false
2553,59.0,19.0,false
2554,168.0,227.0,false
2555,37.0,-15.0,true
2556,63.0,20.0,false
2557,13.0,-1.0,true
2558,40.0,10.0,false
2559,143.0,164.0,false
2560,24.0,7.0,false
2561,5.0,1.0,false
2562,26.0,12.0,false
2563,18.0,7.0,false
2564,4.0,1.0,false
2565,39.0,11.0,false
2566,35.0,18.0,false
2567,62.0,18.0,false
2568,56.0,25.0,false
2569,0.0,0.0,false
2570,43.0,-1.0,false
2571,9.0,4.0,false
2572,5.0,4.0,false
2573,75.0,-39.0,true
2574,52.0,8.0,true
2575,26.0,8.0,false
2576,53.0,56.0,false
2577,37.0,14.0,false
2578,5.0,0.0,false
2579,30.0,19.0,false
2580,39.0,-6.0,true
2581,9.0,11.0,false
2582,89.0,-21.0,true
2583,29.0,4.0,false
2584,47.0,4.0,false
2585,32.0,12.0,false
2586,18.0,2.0,false
2587,39.0,5.0,false
2588,81.0,-32.0,false
2589,22.0,-1.0,true
2590,33.0,11.0,false
2591,63.0,18.0,false
2592,115.0,19.0,false
2593,74.0,22.0,false
2594,42.0,14.0,false
2595,25.0,1.0,true
2596,48.0,13.0,false
2597,34.0,9.0,false
2598,21.0,30.0,false
2599,35.0,15.0,false
2600,37.0,8.0,false
2601,4.0,3.0,false
2602,39.0,6.0,false
2603,18.0,-0.0,false
2604,242.0,121.0,false
2605,82.0,-29.0,false
2606,37.0,19.0,false
2607,29.0,12.0,false
2608,8.0,0.0,false
2609,21.0,0.0,false
2610,37.0,8.0,false
2611,21.0,-4.0,true
2612,16.0,3.0,false
2613,10.0,2.0,false
2614,81.0,14.0,false
2615,89.0,11.0,false
2616,42.0,19.0,false
2617,101.0,6.0,false
2618,11.0,2.0,false
2619,85.0,-48.0,true
2620,104.0,48.0,false
2621,96.0,40.0,false
2622,387.0,592.0,false
2623,74.0,36.0,false
2624,103.0,11.0,false
2625,76.0,-5.0,true
2626,16.0,3.0,false
2627,20.0,5.0,false
2628,21.0,6.0,false
2629,30.0,4.0,false
2630,78.0,21.0,false
2631,90.0,-64.0,true
2632,67.0,-52.0,false
2633,34.0,6.0,false
2634,175.0,-148.0,false
2635,0.0,0.0,false
2636,13.0,2.0,false
2637,5.0,2.0,false
2638,2.0,1.0,false
2639,28.0,5.0,false
2640,30.0,7.0,false
2641,36.0,-11.0,true
2642,31.0,7.0,false
2643,69.0,-0.0,false
2644,192.0,-142.0,false
2645,660.0,-591.0,false
2646,33.0,11.0,false
2647,87.0,139.0,false
2648,128.0,3.0,false
2649,28.0,7.0,false
2650,15.0,7.0,false
2651,168.0,-86.0,false
2652,20.0,12.0,false
2653,195.0,-144.0,false
2654,19.0,8.0,false
2655,17.0,5.0,false
2656,35.0,11.0,false
2657,70.0,11.0,false
2658,32.0,22.0,false
2659,468.0,750.0,false
2660,50.0,11.0,false
2661,61.0,9.0,false
2662,81.0,25.0,true
2663,79.0,5.0,true
2664,0.0,0.0,false
2665,73.0,-28.0,false
2666,51.0,19.0,false
2667,62.0,7.0,false
2668,58.0,6.0,true
2669,112.0,-73.0,true
2670,188.0,-136.0,false
2671,151.0,42.0,false
2672,31.0,3.0,false
2673,65.0,8.0,false
2674,20.0,7.0,false
2675,22.0,2.0,false
2676,16.0,1.0,false
2677,6.0,2.0,false
2678,49.0,7.0,false
2679,22.0,-0.0,true
2680,75.0,8.0,false
2681,104.0,27.0,false
2682,160.0,-46.0,false
2683,37.0,10.0,false
2684,7.0,1.0,false
2685,121.0,-78.0,true
2686,70.0,13.0,false
2687,4.0,3.0,false
2688,21.0,3.0,false
2689,182.0,169.0,false
2690,62.0,-6.0,true
2691,26.0,5.0,false
2692,163.0,-99.0,true
2693,28.0,1.0,false
2694,45.0,13.0,false
2695,34.0,7.0,false
2696,104.0,66.0,false
2697,23.0,5.0,false
2698,12.0,-3.0,true
2699,82.0,26.0,false
2700,108.0,26.0,false
2701,80.0,-52.0,false
2702,18.0,2.0,false
2703,28.0,33.0,false
2704,34.0,-8.0,true
2705,58.0,22.0,false
2706,39.0,2.0,false
2707,132.0,-66.0,true
2708,1.0,0.0,false
2709,152.0,-131.0,false
2710,39.0,-2.0,true
2711,54.0,20.0,false
2712,60.0,22.0,false
2713,23.0,5.0,false
2714,53.0,23.0,false
2715,114.0,27.0,false
2716,55.0,9.0,false
2717,21.0,30.0,false
2718,38.0,2.0,true
2719,75.0,37.0,false
2720,387.0,592.0,false
2721,7.0,1.0,false
2722,25.0,9.0,false
2723,31.0,8.0,false
2724,39.0,25.0,false
2725,2.0,0.0,false
2726,27.0,4.0,false
2727,48.0,12.0,false
2728,90.0,-66.0,true
2729,84.0,-62.0,true
2730,17.0,9.0,false
2731,60.0,15.0,false
2732,38.0,12.0,false
2733,53.0,27.0,false
2734,38.0,-28.0,false
2735,20.0,3.0,false
2736,9.0,1.0,false
2737,39.0,-4.0,false
2738,94.0,16.0,false
2739,12.0,3.0,false
2740,13.0,9.0,false
2741,70.0,9.0,true
2742,10.0,4.0,false
2743,70.0,29.0,false
2744,5.0,2.0,false
2745,131.0,-9.0,false
2746,53.0,2.0,false
2747,10.0,9.0,false
2748,233.0,218.0,false
2749,68.0,22.0,false
2750,177.0,209.0,false
2751,39.0,42.0,false
2752,35.0,4.0,false
2753,8.0,2.0,false
2754,144.0,173.0,false
2755,17.0,12.0,false
2756,59.0,15.0,false
2757,14.0,5.0,false
2758,44.0,28.0,false
2759,30.0,11.0,false
2760,44.0,11.0,false
2761,41.0,7.0,false
2762,43.0,10.0,false
2763,72.0,10.0,false
2764,40.0,-2.0,false
2765,5.0,-1.0,false
2766,39.0,-2.0,true
2767,5.0,2.0,false
2768,116.0,51.0,false
2769,30.0,7.0,true
2770,207.0,-161.0,false
2771,48.0,26.0,false
2772,49.0,-8.0,false
2773,48.0,18.0,true
2774,14.0,5.0,false
2775,4.0,2.0,false
2776,25.0,5.0,false
2777,17.0,5.0,false
2778,35.0,6.0,true
2779,74.0,26.0,false
2780,87.0,20.0,false
2781,48.0,21.0,false
2782,110.0,23.0,false
2783,59.0,9.0,false
2784,22.0,17.0,false
2785,61.0,9.0,false
2786,27.0,6.0,false
2787,118.0,-87.0,false
2788,139.0,66.0,false
2789,10.0,2.0,false
2790,79.0,-50.0,true
2791,38.0,6.0,false
2792,3.0,1.0,false
2793,150.0,24.0,false
2794,0.0,0.0,false
2795,109.0,24.0,false
2796,46.0,1.0,false
2797,26.0,6.0,false
2798,10.0,2.0,false
2799,55.0,8.0,false
2800,79.0,75.0,false
2801,46.0,15.0,false
2802,19.0,-2.0,true
2803,8.0,2.0,false
2804,49.0,13.0,false
2805,0.0,0.0,false
2806,119.0,-72.0,true
2807,28.0,3.0,false
2808,74.0,18.0,false
2809,131.0,-94.0,false
2810,30.0,7.0,false
2811,72.0,10.0,false
2812,18.0,9.0,false
2813,49.0,14.0,false
2814,42.0,7.0,false
2815,44.0,-2.0,false
2816,8.0,-1.0,true
2817,42.0,18.0,false
2818,23.0,5.0,false
2819,72.0,-40.0,true
2820,19.0,10.0,false
2821,15.0,3.0,true
2822,77.0,56.0,false
2823,30.0,18.0,false
2824,123.0,-66.0,true
2825,387.0,592.0,false
2826,142.0,125.0,false
2827,28.0,10.0,false
2828,36.0,9.0,true
2829,3.0,1.0,false
2830,59.0,42.0,false
2831,41.0,6.0,false
2832,75.0,-57.0,true
2833,51.0,24.0,false
2834,42.0,20.0,false
2835,17.0,8.0,false
2836,247.0,-130.0,false
2837,35.0,-0.0,false
2838,17.0,5.0,false
2839,33.0,13.0,false
2840,277.0,443.0,false
2841,24.0,5.0,false
2842,28.0,7.0,false
2843,94.0,25.0,false
2844,178.0,-156.0,false
2845,101.0,49.0,false
2846,62.0,-3.0,true
2847,98.0,73.0,false
2848,128.0,-95.0,true
2849,80.0,19.0,false
2850,36.0,11.0,false
2851,5.0,1.0,false
2852,35.0,2.0,false
2853,37.0,20.0,false
2854,31.0,11.0,false
2855,34.0,12.0,false
2856,44.0,5.0,false
2857,23.0,7.0,false
2858,40.0,11.0,false
2859,41.0,9.0,false
2860,27.0,8.0,false
2861,12.0,-5.0,true
2862,109.0,133.0,false
2863,33.0,6.0,false
2864,48.0,7.0,false
2865,21.0,-1.0,false
2866,70.0,18.0,false
2867,142.0,21.0,false
2868,55.0,9.0,false
2869,128.0,-95.0,true
2870,50.0,12.0,false
2871,42.0,6.0,false
2872,43.0,10.0,false
2873,9.0,2.0,false
2874,19.0,1.0,false
2875,32.0,13.0,false
2876,17.0,8.0,false
2877,74.0,1.0,true
2878,39.0,17.0,false
2879,51.0,-3.0,true
2880,7.0,3.0,false
2881,31.0,11.0,false
2882,92.0,90.0,false
2883,34.0,9.0,false
2884,40.0,6.0,false
2885,1.0,-0.0,false
2886,50.0,32.0,false
2887,32.0,8.0,false
2888,12.0,2.0,false
2889,6.0,4.0,false
2890,66.0,17.0,false
2891,26.0,9.0,false
2892,67.0,13.0,false
2893,5.0,0.0,false
2894,9.0,1.0,false
2895,93.0,-64.0,true
2896,52.0,17.0,false
2897,103.0,29.0,false
2898,18.0,-2.0,false
2899,112.0,32.0,false
2900,60.0,8.0,true
2901,35.0,3.0,false
2902,37.0,5.0,false
2903,81.0,19.0,false
2904,27.0,6.0,false
2905,31.0,12.0,false
2906,1.0,1.0,false
2907,25.0,7.0,false
2908,132.0,-88.0,true
2909,43.0,16.0,false
2910,576.0,-509.0,false
2911,47.0,11.0,false
2912,113.0,25.0,false
2913,90.0,-59.0,true
2914,113.0,78.0,false
2915,80.0,19.0,false
2916,35.0,7.0,false
2917,14.0,3.0,false
2918,37.0,17.0,false
2919,60.0,29.0,false
2920,67.0,9.0,false
2921,50.0,11.0,false
2922,9.0,3.0,false
2923,9.0,1.0,false
2924,51.0,16.0,false
2925,16.0,0.0,false
2926,234.0,319.0,false
2927,31.0,20.0,false
2928,22.0,9.0,false
2929,55.0,23.0,false
2930,109.0,16.0,false
2931,137.0,21.0,false
2932,105.0,23.0,false
2933,60.0,19.0,false
2934,53.0,13.0,false
2935,34.0,4.0,false
2936,43.0,18.0,false
2937,24.0,9.0,false
2938,185.0,265.0,false
2939,176.0,-116.0,true
2940,78.0,54.0,false
2941,54.0,15.0,false
2942,16.0,0.0,false
2943,105.0,-68.0,true
2944,171.0,-16.0,false
2945,10.0,1.0,false
2946,17.0,11.0,false
2947,73.0,43.0,false
2948,5.0,1.0,false
2949,28.0,11.0,false
2950,281.0,-193.0,false
2951,44.0,1.0,false
2952,103.0,-77.0,true
2953,32.0,6.0,false
2954,40.0,7.0,false
2955,17.0,3.0,false
2956,45.0,8.0,false
2957,89.0,-45.0,true
2958,13.0,1.0,false
2959,41.0,-8.0,false
2960,23.0,5.0,false
2961,0.0,0.0,false
2962,34.0,9.0,false
2963,18.0,5.0,true
2964,16.0,9.0,false
2965,41.0,12.0,false
2966,174.0,27.0,false
2967,2.0,0.0,false
2968,36.0,15.0,false
2969,13.0,2.0,false
2970,21.0,6.0,false
2971,16.0,6.0,false
2972,36.0,1.0,false
2973,51.0,8.0,false
2974,15.0,-4.0,false
2975,119.0,-87.0,false
2976,159.0,252.0,false
2977,63.0,52.0,false
2978,101.0,-66.0,true
2979,75.0,50.0,false
2980,80.0,34.0,false
2981,39.0,2.0,false
2982,11.0,7.0,false
2983,40.0,12.0,false
2984,119.0,47.0,false
2985,35.0,-2.0,true
2986,25.0,5.0,false
2987,20.0,5.0,false
2988,83.0,8.0,true
2989,35.0,8.0,false
2990,133.0,-100.0,true
2991,42.0,6.0,false
2992,11.0,3.0,false
2993,43.0,10.0,false
2994,30.0,4.0,false
2995,9.0,4.0,false
2996,33.0,7.0,false
2997,9.0,7.0,false
2998,31.0,8.0,false
2999,6.0,2.0,false
3000,67.0,-15.0,true
3001,16.0,3.0,false
3002,39.0,13.0,false
3003,75.0,-57.0,true
3004,17.0,8.0,false
3005,28.0,5.0,false
3006,42.0,10.0,false
3007,109.0,-52.0,true
3008,80.0,-57.0,true
3009,22.0,5.0,false
3010,32.0,9.0,false
3011,32.0,7.0,false
3012,72.0,-14.0,true
3013,28.0,15.0,false
3014,115.0,10.0,false
3015,64.0,12.0,false
3016,15.0,5.0,false
3017,65.0,12.0,false
3018,236.0,-102.0,false
3019,22.0,5.0,false
3020,318.0,-254.0,false
3021,8.0,6.0,false
3022,17.0,4.0,false
3023,38.0,15.0,false
3024,7.0,6.0,false
3025,29.0,17.0,false
3026,28.0,7.0,false
3027,21.0,4.0,false
3028,32.0,12.0,false
3029,73.0,10.0,false
3030,66.0,14.0,false
3031,85.0,45.0,false
3032,39.0,4.0,false
3033,116.0,20.0,false
3034,40.0,-3.0,false
3035,159.0,225.0,false
3036,59.0,37.0,false
3037,17.0,-3.0,false
3038,21.0,0.0,false
3039,23.0,8.0,false
3040,118.0,32.0,false
3041,50.0,19.0,false
3042,10.0,2.0,false
3043,42.0,11.0,false
3044,81.0,27.0,false
3045,1.0,1.0,false
3046,121.0,129.0,false
3047,1.0,1.0,false
3048,62.0,9.0,false
3049,468.0,750.0,false
3050,36.0,11.0,false
3051,151.0,-115.0,false
3052,65.0,-2.0,false
3053,9.0,0.0,false
3054,16.0,-1.0,true
3055,4.0,-1.0,false
3056,82.0,18.0,false
3057,40.0,9.0,true
3058,123.0,12.0,false
3059,28.0,4.0,false
3060,22.0,7.0,false
3061,18.0,8.0,false
3062,73.0,11.0,true
3063,237.0,353.0,false
3064,32.0,8.0,false
3065,51.0,-1.0,true
3066,185.0,270.0,false
3067,38.0,6.0,false
3068,28.0,14.0,false
3069,38.0,14.0,false
3070,23.0,9.0,false
3071,286.0,404.0,false
3072,21.0,12.0,false
3073,44.0,11.0,false
3074,23.0,11.0,false
3075,62.0,14.0,false
3076,1.0,1.0,false
3077,12.0,0.0,false
3078,40.0,7.0,false
3079,16.0,7.0,false
3080,27.0,6.0,false
3081,24.0,1.0,false
3082,2.0,0.0,false
3083,162.0,203.0,false
3084,36.0,-1.0,false
3085,41.0,13.0,false
3086,12.0,4.0,false
3087,6.0,0.0,false
3088,30.0,0.0,false
3089,46.0,16.0,false
3090,21.0,-2.0,true
3091,88.0,36.0,false
3092,0.0,0.0,false
3093,119.0,172.0,false
3094,17.0,10.0,false
3095,61.0,9.0,false
3096,21.0,7.0,false
3097,3.0,0.0,false
3098,250.0,299.0,false
3099,37.0,-3.0,false
3100,6.0,0.0,false
3101,139.0,-103.0,false
3102,55.0,22.0,false
3103,61.0,28.0,false
3104,2.0,0.0,false
3105,108.0,23.0,false
3106,69.0,8.0,false
3107,49.0,15.0,false
3108,68.0,10.0,false
3109,45.0,1.0,true
3110,27.0,9.0,false
3111,10.0,4.0,false
3112,104.0,38.0,false
3113,22.0,8.0,false
3114,55.0,19.0,false
3115,24.0,-1.0,false
3116,244.0,-172.0,false
3117,15.0,5.0,false
3118,26.0,0.0,false
3119,31.0,10.0,false
3120,10.0,2.0,false
3121,48.0,-8.0,true
3122,69.0,12.0,false
3123,17.0,3.0,false
3124,33.0,-7.0,true
3125,47.0,17.0,false
3126,20.0,6.0,false
3127,22.0,4.0,false
3128,48.0,11.0,false
3129,284.0,433.0,false
3130,27.0,2.0,true
3131,27.0,5.0,false
3132,10.0,1.0,false
3133,235.0,298.0,false
3134,38.0,12.0,false
3135,37.0,8.0,false
3136,48.0,11.0,false
3137,51.0,30.0,false
3138,38.0,20.0,false
3139,52.0,-1.0,true
3140,208.0,-160.0,false
3141,53.0,14.0,false
3142,9.0,2.0,false
3143,37.0,5.0,false
3144,112.0,22.0,false
3145,13.0,5.0,false
3146,171.0,-18.0,false
3147,10.0,2.0,false
3148,576.0,-509.0,false
3149,10.0,1.0,false
3150,17.0,3.0,false
3151,71.0,-42.0,true
3152,8.0,-0.0,false
3153,75.0,-33.0,true
3154,468.0,750.0,false
3155,66.0,20.0,false
3156,63.0,50.0,false
3157,29.0,6.0,false
3158,29.0,6.0,false
3159,32.0,12.0,false
3160,12.0,5.0,false
3161,8.0,1.0,false
3162,106.0,-58.0,true
3163,110.0,-37.0,false
3164,45.0,16.0,false
3165,83.0,-59.0,true
3166,30.0,6.0,false
3167,11.0,3.0,false
3168,13.0,4.0,false
3169,47.0,11.0,false
3170,38.0,15.0,false
3171,17.0,5.0,false
3172,56.0,-8.0,true
3173,5.0,4.0,false
3174,48.0,-0.0,true
3175,62.0,22.0,false
3176,287.0,-207.0,false
3177,7.0,4.0,false
3178,19.0,7.0,false
3179,17.0,9.0,false
3180,44.0,6.0,false
3181,15.0,-4.0,false
3182,76.0,32.0,false
3183,46.0,16.0,false
3184,22.0,5.0,false
3185,34.0,7.0,false
3186,3.0,1.0,false
3187,134.0,-72.0,true
3188,146.0,29.0,false
3189,55.0,18.0,false
3190,31.0,6.0,true
3191,43.0,20.0,false
3192,25.0,3.0,false
3193,38.0,7.0,false
3194,22.0,5.0,false
3195,51.0,3.0,false
3196,27.0,7.0,false
3197,92.0,74.0,false
3198,19.0,1.0,false
3199,12.0,3.0,false
3200,17.0,8.0,false
3201,76.0,50.0,false
3202,25.0,18.0,false
3203,43.0,15.0,false
3204,50.0,18.0,false
3205,74.0,28.0,false
3206,15.0,-1.0,false
3207,66.0,11.0,false
3208,91.0,55.0,false
3209,107.0,139.0,false
3210,63.0,17.0,false
3211,34.0,10.0,false
3212,40.0,21.0,false
3213,102.0,24.0,false
3214,18.0,1.0,false
3215,120.0,-77.0,true
3216,126.0,30.0,false
3217,73.0,10.0,false
3218,52.0,23.0,false
3219,38.0,13.0,false
3220,108.0,-68.0,true
3221,48.0,11.0,false
3222,18.0,3.0,false
3223,152.0,-126.0,false
3224,59.0,29.0,false
3225,54.0,17.0,false
3226,28.0,10.0,false
3227,42.0,-2.0,true
3228,59.0,9.0,true
3229,34.0,6.0,false
3230,76.0,21.0,false
3231,44.0,15.0,false
3232,55.0,16.0,false
3233,46.0,39.0,false
3234,14.0,1.0,false
3235,70.0,12.0,false
3236,54.0,40.0,false
3237,21.0,7.0,false
3238,25.0,5.0,false
3239,41.0,13.0,false
3240,159.0,178.0,false
3241,74.0,19.0,false
3242,52.0,7.0,false
3243,26.0,4.0,false
3244,143.0,204.0,false
3245,3.0,1.0,false
3246,19.0,3.0,false
3247,30.0,2.0,false
3248,238.0,-218.0,false
3249,32.0,15.0,false
